FPS, FrameIndex, NumFramePresents, NumMisPresented, NumDroppedFrames, ReprojectionMotion, PredictedFrames, ThrottledFrames, SystemTimeInMs, PreSubmitGpuMs, PostSubmitGpuMs, TotalRenderGpuMs, CompositorRenderGpuMs, CompositorRenderCpuMs, CompositorIdleCpuMs, ClientFrameIntervalMs, WaitGetPosesCalledMs, NewPosesReadyMs, NewFrameReadyMs, CompositorUpdateStartMs, CompositorUpdateEndMs, CompositorRenderStartMs
72, 7472, 1, 0, 0, 1, 1, 0, 109546, 0, 0, 0.288992, 0.088992, 0.3764, 13.6611, 0, 0, -13.6831, 0, -13.6808, -13.6765, -13.5577
71, 7473, 1, 0, 0, 1, 1, 0, 109560, 0, 0, 0.286304, 0.086304, 0.3814, 13.341, 0, 0, -13.2908, 0, -13.2886, -13.284, -13.1594
71, 7474, 1, 0, 0, 1, 1, 0, 109574, 0, 0, 0.286624, 0.086624, 0.3825, 13.0668, 0, 0, -13.1863, 0, -13.1839, -13.1794, -13.0598
72, 7475, 1, 0, 0, 1, 2, 0, 109574, 0, 0, 0.286656, 0.086656, 0.3663, 13.0166, 0, 0, 0.520289, 0, 0.522689, 0.527489, 0.614389
72, 7476, 1, 0, 0, 1, 2, 0, 109588, 0, 0, 0.28512, 0.08512, 0.3583, 13.1383, 0, 0, 0.218689, 0, 0.221089, 0.225589, 0.350689
72, 7477, 1, 0, 0, 1, 2, 0, 109602, 0, 0, 0.28752, 0.08752, 0.3886, 13.4456, 0, 0, 0.084089, 0, 0.086489, 0.090789, 0.153189
72, 7478, 1, 0, 0, 1, 1, 0, 109630, 0, 0, 0.289184, 0.089184, 0.4642, 13.2381, 0, 0, -13.5793, 0, -13.5769, -13.5725, -13.4489
71, 7479, 1, 0, 0, 1, 1, 0, 109644, 0, 0, 0.287584, 0.087584, 0.425, 13.3556, 0, 0, -13.3986, 0, -13.3962, -13.3919, -13.2876
71, 7480, 1, 0, 0, 1, 1, 0, 109658, 0, 0, 0.285152, 0.085152, 0.4228, 13.0174, 0, 0, -13.2245, 0, -13.2216, -13.2164, -13.1105
72, 7481, 1, 0, 0, 1, 2, 0, 109658, 0, 0, 0.28752, 0.08752, 0.4359, 12.9011, 0, 0, 0.480889, 0, 0.483289, 0.487689, 0.602589
72, 7482, 1, 0, 0, 1, 2, 0, 109672, 0, 0, 0.287328, 0.087328, 0.3804, 13.1581, 0, 0, 0.174389, 0, 0.177089, 0.182089, 0.296889
72, 7483, 1, 0, 0, 1, 2, 0, 109685, 0, 0, 0.285472, 0.085472, 0.3898, 13.3769, 0, 0, 0.073889, 0, 0.076289, 0.081089, 0.199089
72, 7484, 1, 0, 0, 1, 1, 0, 109713, 0, 0, 0.290912, 0.090912, 0.3836, 13.4565, 0, 0, -13.6467, 0, -13.6445, -13.6401, -13.5178
71, 7485, 1, 0, 0, 1, 1, 0, 109727, 0, 0, 0.286656, 0.086656, 0.3744, 13.3168, 0, 0, -13.3789, 0, -13.3766, -13.3723, -13.2466
71, 7486, 1, 0, 0, 1, 1, 0, 109741, 0, 0, 0.287456, 0.087456, 0.374, 13.0795, 0, 0, -13.2053, 0, -13.203, -13.1987, -13.0953
72, 7487, 1, 0, 0, 1, 2, 0, 109741, 0, 0, 0.287264, 0.087264, 0.5058, 12.918, 0, 0, 0.474589, 0, 0.476889, 0.481389, 0.593689
72, 7488, 1, 0, 0, 1, 2, 0, 109755, 0, 0, 0.286336, 0.086336, 0.4148, 13.098, 0, 0, 0.294089, 0, 0.296489, 0.300789, 0.424989
73, 7489, 1, 0, 0, 1, 2, 0, 109769, 0, 0, 0.289664, 0.089664, 0.3568, 13.3951, 0, 0, 0.186389, 0, 0.188789, 0.193189, 0.309189
71, 7490, 1, 0, 0, 1, 1, 0, 109797, 0, 0, 0.29008, 0.09008, 0.5128, 13.3612, 0, 0, -13.5387, 0, -13.5355, -13.5299, -13.4245
71, 7491, 1, 0, 0, 1, 1, 0, 109811, 0, 0, 0.287456, 0.087456, 0.3756, 13.3859, 0, 0, -13.3096, 0, -13.3072, -13.3028, -13.1734
71, 7492, 1, 0, 0, 1, 1, 0, 109825, 0, 0, 0.287232, 0.087232, 0.371, 13.03, 0, 0, -13.1666, 0, -13.1642, -13.1598, -13.0569
72, 7493, 1, 0, 0, 1, 1, 0, 109839, 0, 0, 0.299392, 0.099392, 0.3755, 13.1609, 0, 0, -13.3908, 0, -13.3884, -13.384, -13.2675
73, 7494, 1, 0, 0, 1, 2, 0, 109839, 0, 0, 0.287008, 0.087008, 0.3839, 12.9392, 0, 0, 0.393589, 0, 0.395989, 0.400389, 0.520289
73, 7495, 1, 0, 0, 1, 2, 0, 109853, 0, 0, 0.285728, 0.085728, 0.4095, 13.0778, 0, 0, 0.183289, 0, 0.185589, 0.190089, 0.282789
73, 7496, 1, 0, 0, 1, 2, 0, 109866, 0, 0, 0.291136, 0.091136, 0.4522, 13.1942, 0, 0, 0.060589, 0, 0.062989, 0.067389, 0.189689
71, 7497, 1, 0, 0, 1, 1, 0, 109894, 0, 0, 0.286464, 0.086464, 0.4268, 13.5323, 0, 0, -13.6577, 0, -13.6554, -13.6505, -13.563
71, 7498, 1, 0, 0, 1, 1, 0, 109908, 0, 0, 0.297632, 0.097632, 0.3821, 13.4923, 0, 0, -13.3674, 0, -13.365, -13.3602, -13.2521
71, 7499, 1, 0, 0, 1, 1, 0, 109922, 0, 0, 0.287136, 0.087136, 0.3636, 13.0136, 0, 0, -13.1137, 0, -13.1114, -13.1066, -13.0167
72, 7500, 1, 0, 0, 1, 1, 0, 109936, 0, 0, 0.285984, 0.085984, 0.4104, 12.9718, 0, 0, -13.3513, 0, -13.3489, -13.3446, -13.226
73, 7501, 1, 0, 0, 1, 2, 0, 109936, 0, 0, 0.287296, 0.087296, 0.388, 13.2134, 0, 0, 0.290789, 0, 0.292989, 0.297489, 0.411189
73, 7502, 1, 0, 0, 1, 2, 0, 109950, 0, 0, 0.286784, 0.086784, 0.4325, 13.0105, 0, 0, 0.263989, 0, 0.266489, 0.270889, 0.388589
73, 7503, 1, 0, 0, 1, 2, 0, 109964, 0, 0, 0.286432, 0.086432, 0.3709, 13.509, 0, 0, 0.136889, 0, 0.139289, 0.143589, 0.265489
71, 7504, 1, 0, 0, 1, 1, 0, 109992, 0, 0, 0.286688, 0.086688, 0.3431, 13.4188, 0, 0, -13.5383, 0, -13.5358, -13.5313, -13.4287
71, 7505, 1, 0, 0, 1, 1, 0, 110006, 0, 0, 0.28896, 0.08896, 0.4759, 13.3268, 0, 0, -13.2765, 0, -13.2734, -13.2675, -13.146
71, 7506, 1, 0, 0, 1, 1, 0, 110020, 0, 0, 0.287648, 0.087648, 0.3798, 13.0023, 0, 0, -13.0933, 0, -13.0908, -13.086, -12.971
72, 7507, 1, 0, 0, 1, 1, 0, 110034, 0, 0, 0.28576, 0.08576, 0.3382, 13.2586, 0, 0, -13.3576, 0, -13.3553, -13.3506, -13.2908
73, 7508, 1, 0, 0, 1, 2, 0, 110034, 0, 0, 0.288832, 0.088832, 0.323, 13.2351, 0, 0, 0.429589, 0, 0.431889, 0.436289, 0.496989
73, 7509, 1, 0, 0, 1, 2, 0, 110047, 0, 0, 0.286944, 0.086944, 0.399, 13.1536, 0, 0, 0.257689, 0, 0.259989, 0.264489, 0.380989
71, 7510, 1, 0, 0, 1, 1, 0, 110075, 0, 0, 0.288352, 0.088352, 0.3652, 13.4468, 0, 0, -13.7003, 0, -13.6979, -13.6933, -13.587
71, 7511, 1, 0, 0, 1, 1, 0, 110089, 0, 0, 0.28928, 0.08928, 0.4122, 13.4864, 0, 0, -13.4937, 0, -13.4907, -13.4852, -13.3911
71, 7512, 1, 0, 0, 1, 1, 0, 110103, 0, 0, 0.285472, 0.085472, 0.3626, 13.0524, 0, 0, -13.255, 0, -13.2527, -13.248, -13.1315
71, 7513, 1, 0, 0, 1, 1, 0, 110117, 0, 0, 0.286976, 0.086976, 0.3938, 13.0186, 0, 0, -13.4176, 0, -13.4152, -13.4102, -13.2923
72, 7514, 1, 0, 0, 1, 2, 0, 110117, 0, 0, 0.286016, 0.086016, 0.4098, 12.9747, 0, 0, 0.355789, 0, 0.358089, 0.362889, 0.474489
73, 7515, 1, 0, 0, 1, 2, 0, 110131, 0, 0, 0.288352, 0.088352, 0.4748, 13.0007, 0, 0, 0.209589, 0, 0.211889, 0.216189, 0.312489
71, 7516, 1, 0, 0, 1, 1, 0, 110159, 0, 0, 0.286656, 0.086656, 0.4113, 13.4183, 0, 0, -13.812, 0, -13.8097, -13.805, -13.7206
71, 7517, 1, 0, 0, 1, 1, 0, 110173, 0, 0, 0.287584, 0.087584, 0.4573, 13.4722, 0, 0, -13.4954, 0, -13.4909, -13.482, -13.35
71, 7518, 1, 0, 0, 1, 1, 0, 110187, 0, 0, 0.288224, 0.088224, 0.4576, 12.971, 0, 0, -13.2375, 0, -13.235, -13.2304, -13.0762
72, 7519, 1, 0, 0, 1, 1, 0, 110201, 0, 0, 0.28576, 0.08576, 0.474, 13.0601, 0, 0, -13.4105, 0, -13.408, -13.4035, -13.3232
73, 7520, 1, 0, 0, 1, 2, 0, 110201, 0, 0, 0.290016, 0.090016, 0.3942, 13.1681, 0, 0, 0.335589, 0, 0.337889, 0.342789, 0.429189
73, 7521, 1, 0, 0, 1, 2, 0, 110215, 0, 0, 0.2888, 0.0888, 0.3625, 13.2981, 0, 0, 0.235689, 0, 0.237989, 0.242689, 0.308989
73, 7522, 1, 0, 0, 1, 2, 0, 110228, 0, 0, 0.299296, 0.099296, 0.3843, 13.3064, 0, 0, 0.193989, 0, 0.196589, 0.202089, 0.271289
71, 7523, 1, 0, 0, 1, 1, 0, 110256, 0, 0, 0.290944, 0.090944, 0.3635, 13.8078, 0, 0, -13.7151, 0, -13.7126, -13.7077, -13.5933
71, 7524, 1, 0, 0, 1, 1, 0, 110270, 0, 0, 0.287488, 0.087488, 0.3157, 13.1259, 0, 0, -13.2483, 0, -13.2456, -13.2413, -13.1187
72, 7525, 1, 0, 0, 1, 2, 0, 110270, 0, 0, 0.288896, 0.088896, 0.3221, 13.308, 0, 0, 0.420589, 0, 0.422989, 0.427389, 0.491589
73, 7526, 1, 0, 0, 1, 2, 0, 110284, 0, 0, 0.285632, 0.085632, 0.445, 12.7848, 0, 0, 0.315089, 0, 0.317589, 0.321889, 0.440489
73, 7527, 1, 0, 0, 1, 2, 0, 110298, 0, 0, 0.286496, 0.086496, 0.4321, 13.2085, 0, 0, -0.019411, 0, -0.017011, -0.012411, 0.163689
73, 7528, 1, 0, 0, 1, 2, 0, 110312, 0, 0, 0.285568, 0.085568, 0.3753, 13.3389, 0, 0, 0.041289, 0, 0.043589, 0.048089, 0.161189
72, 7529, 1, 0, 0, 1, 2, 0, 110326, 0, 0, 0.286112, 0.086112, 0.439, 13.2212, 0, 0, 0.166289, 0, 0.169889, 0.176289, 0.326089
72, 7530, 1, 0, 0, 1, 2, 0, 110340, 0, 0, 0.288736, 0.088736, 0.3991, 13.3977, 0, 0, 0.217689, 0, 0.220189, 0.224589, 0.288689
72, 7531, 1, 0, 0, 1, 1, 0, 110368, 0, 0, 0.286656, 0.086656, 0.4673, 13.2843, 0, 0, -13.6, 0, -13.5972, -13.5922, -13.49
72, 7532, 1, 0, 0, 1, 1, 0, 110382, 0, 0, 0.289664, 0.089664, 0.3681, 13.0966, 0, 0, -13.4723, 0, -13.4699, -13.4654, -13.3516
73, 7533, 1, 0, 0, 1, 2, 0, 110382, 0, 0, 0.286944, 0.086944, 0.439, 12.8654, 0, 0, 0.283089, 0, 0.285589, 0.290389, 0.353989
73, 7534, 1, 0, 0, 1, 2, 0, 110396, 0, 0, 0.288512, 0.088512, 0.3703, 13.0021, 0, 0, -0.042411, 0, -0.040011, -0.035411, 0.082589
72, 7535, 1, 0, 0, 1, 2, 0, 110409, 0, 0, 0.288192, 0.088192, 0.3954, 13.2851, 0, 0, -0.316311, 0, -0.314111, -0.309611, -0.219511
72, 7536, 1, 0, 0, 1, 2, 0, 110423, 0, 0, 0.286656, 0.086656, 0.3895, 13.309, 0, 0, -0.240911, 0, -0.238111, -0.233011, -0.137411
72, 7537, 1, 0, 0, 1, 2, 0, 110437, 0, 0, 0.287072, 0.087072, 0.7037, 13.0098, 0, 0, -0.114311, 0, -0.109511, -0.097811, -0.000210993
71, 7538, 1, 0, 0, 1, 0, 0, 110479, 0, 0, 0.293792, 0.093792, 0.4443, 40.47, 0, 0, -27.8908, 0, -27.8881, -27.8819, -27.8085
72, 7539, 5, 4, 0, 1, 2, 3, 110465, 0, 0, 0.2952, 0.0952, 0.4455, 31.4262, 0, 0, 29.0617, 0, 29.0643, 29.0695, 29.1784
69, 7540, 3, 2, 0, 1, 3, 2, 110521, 0, 0, 0.295008, 0.095008, 0.4768, 27.1042, 0, 0, 5.53937, 0, 5.54357, 5.55137, 5.66377
66, 7541, 1, 0, 0, 1, 2, 0, 110576, 0, 0, 0.296448, 0.096448, 0.5644, 26.2258, 0, 0, -22.1697, 0, -22.1666, -22.1607, -22.055
66, 7542, 2, 1, 0, 1, 2, 1, 110590, 0, 0, 0.294016, 0.094016, 0.3593, 25.9304, 0, 0, -9.12552, 0, -9.12322, -9.11872, -9.04292
66, 7543, 2, 1, 0, 1, 2, 1, 110618, 0, 0, 0.294464, 0.094464, 0.5075, 26.2528, 0, 0, -10.3558, 0, -10.3525, -10.3471, -10.2577
65, 7544, 2, 1, 0, 1, 2, 1, 110646, 0, 0, 0.288896, 0.088896, 0.3494, 28.2757, 0, 0, -11.1161, 0, -11.1135, -11.109, -11.0247
63, 7545, 2, 1, 0, 1, 2, 1, 110674, 0, 0, 0.286496, 0.086496, 0.4864, 26.3434, 0, 0, -10.0358, 0, -10.0326, -10.0253, -9.94392
63, 7546, 1, 0, 0, 1, 2, 0, 110702, 0, 0, 0.287616, 0.087616, 0.4311, 14.6418, 0, 0, -10.7717, 0, -10.7688, -10.7636, -10.6891
60, 7547, 1, 0, 0, 1, 0, 0, 110744, 0, 0, 6.57754, 0.078816, 0.6448, 102.015, 0, 0, -37.19, 0, 100.655, 100.677, 111.211
61, 7548, 21, 20, 0, 1, 2, 3, 110730, 0, 0, 0.278048, 0.078048, 0.4849, 42.8881, 0, 0, 227.276, 0, 236.71, 236.723, 236.841
43, 7549, 4, 3, 0, 1, 2, 3, 111022, 0, 0, 0.278464, 0.078464, 0.567, 45.8076, 0, 0, -11.192, 0, -2.83104, -2.81504, -2.73234
40, 7550, 2, 1, 0, 1, 2, 1, 111078, 0, 0, 0.277984, 0.077984, 0.3924, 20.1422, 0, 0, -11.98, 0, -2.72142, -2.70612, -2.64352
39, 7551, 2, 1, 0, 1, 2, 1, 111106, 0, 0, 0.276864, 0.076864, 0.6406, 15.2161, 0, 0, -9.82982, 0, -0.654122, -0.628522, -0.501222
37, 7552, 1, 0, 0, 1, 1, 0, 111147, 0, 0, 0.278752, 0.078752, 0.5063, 17.0778, 0, 0, -26.1356, 0, -17.0655, -17.0519, -16.9712
38, 7553, 2, 1, 0, 1, 2, 1, 111147, 0, 0, 0.276736, 0.076736, 0.3634, 6.6857, 0, 0, 0.672478, 0, 9.47588, 9.48888, 9.54588
36, 7554, 1, 0, 0, 1, 1, 0, 111189, 0, 0, 0.279168, 0.079168, 0.4695, 16.2694, 0, 0, -25.0058, 0, -16.194, -16.1816, -16.1256
37, 7555, 2, 1, 0, 1, 2, 1, 111189, 0, 0, 0.278528, 0.078528, 0.4382, 4.9768, 0, 0, 0.795478, 0, 8.87828, 8.89408, 8.97268
35, 7556, 1, 0, 0, 1, 2, 0, 111217, 0, 0, 0.277344, 0.077344, 0.4476, 4.3173, 0, 0, -13.3092, 0, -4.37321, -4.35191, -4.26681
35, 7557, 1, 0, 0, 1, 2, 0, 111231, 0, 0, 0.276224, 0.076224, 0.5484, 3.8251, 0, 0, -13.1545, 0, -3.85791, -3.81761, -3.68411
36, 7558, 1, 0, 0, 1, 2, 0, 111245, 0, 0, 0.281664, 0.081664, 0.5124, 12.6055, 0, 0, -12.8998, 0, -12.8964, -12.8897, -12.8175
37, 7559, 1, 0, 0, 1, 3, 0, 111245, 0, 0, 0.277568, 0.077568, 0.3245, 13.1462, 0, 0, 0.396789, 0, 0.399089, 0.403489, 0.463589
37, 7560, 1, 0, 0, 1, 3, 0, 111259, 0, 0, 0.279872, 0.079872, 0.4612, 12.0983, 0, 0, 0.208989, 0, 0.211989, 0.218189, 0.296589
36, 7561, 1, 0, 0, 1, 3, 0, 111273, 0, 0, 0.278368, 0.078368, 0.5913, 12.5499, 0, 0, -0.875811, 0, -0.873011, -0.868211, -0.793811
36, 7562, 1, 0, 0, 1, 3, 0, 111287, 0, 0, 0.278432, 0.078432, 0.5097, 12.4628, 0, 0, -1.40811, 0, -1.40481, -1.39901, -1.32591
36, 7563, 1, 0, 0, 1, 3, 0, 111301, 0, 0, 0.277952, 0.077952, 0.5138, 12.7632, 0, 0, -2.08321, 0, -2.08031, -2.07441, -1.95071
36, 7564, 1, 0, 0, 1, 3, 0, 111315, 0, 0, 0.27808, 0.07808, 0.3311, 13.1122, 0, 0, -2.44641, 0, -2.44411, -2.43961, -2.37841
36, 7565, 1, 0, 0, 1, 3, 0, 111328, 0, 0, 0.27744, 0.07744, 0.4171, 12.6517, 0, 0, -2.76391, 0, -2.76141, -2.75661, -2.68061
36, 7566, 1, 0, 0, 1, 2, 0, 111342, 0, 0, 0.277792, 0.077792, 0.4717, 12.6377, 0, 0, -3.36761, 0, -3.36491, -3.36011, -3.29271
37, 7567, 1, 0, 0, 1, 2, 0, 111356, 0, 0, 0.277632, 0.077632, 0.3414, 12.8928, 0, 0, -3.97311, 0, -3.97091, -3.96631, -3.90331
37, 7568, 1, 0, 0, 1, 2, 0, 111370, 0, 0, 0.276032, 0.076032, 0.3307, 12.9348, 0, 0, -4.46261, 0, -4.46031, -4.45591, -4.39681
36, 7569, 1, 0, 0, 1, 2, 0, 111384, 0, 0, 0.275264, 0.075264, 0.3259, 13.0286, 0, 0, -4.92071, 0, -4.91841, -4.91361, -4.85021
36, 7570, 1, 0, 0, 1, 2, 0, 111398, 0, 0, 0.275104, 0.075104, 0.3322, 13.0673, 0, 0, -5.24061, 0, -5.23821, -5.23341, -5.17601
36, 7571, 1, 0, 0, 1, 2, 0, 111412, 0, 0, 0.274848, 0.074848, 0.3163, 13.2818, 0, 0, -5.55721, 0, -5.55481, -5.55021, -5.48481
36, 7572, 1, 0, 0, 1, 2, 0, 111426, 0, 0, 0.274816, 0.074816, 0.7557, 12.8201, 0, 0, -5.52151, 0, -5.51511, -5.50171, -5.39921
36, 7573, 1, 0, 0, 1, 2, 0, 111440, 0, 0, 0.275808, 0.075808, 0.567, 12.6289, 0, 0, -5.54031, 0, -5.53701, -5.53061, -5.40851
37, 7574, 1, 0, 0, 1, 2, 0, 111454, 0, 0, 0.275488, 0.075488, 0.5461, 12.8315, 0, 0, -6.04571, 0, -6.04241, -6.03581, -5.94771
38, 7575, 1, 0, 0, 1, 2, 0, 111468, 0, 0, 0.275968, 0.075968, 0.3507, 13.3184, 0, 0, -6.34591, 0, -6.34301, -6.33691, -6.27251
37, 7576, 1, 0, 0, 1, 2, 0, 111482, 0, 0, 0.275808, 0.075808, 0.5223, 13.0401, 0, 0, -6.35941, 0, -6.35671, -6.35141, -6.27651
38, 7577, 1, 0, 0, 1, 2, 0, 111496, 0, 0, 0.295616, 0.095616, 0.6669, 12.7304, 0, 0, -6.38011, 0, -6.37681, -6.37031, -6.26841
38, 7578, 1, 0, 0, 1, 0, 0, 111537, 0, 0, 0.279232, 0.079232, 0.3908, 43.999, 0, 0, -34.4477, 0, -34.4449, -34.4399, -34.358
39, 7579, 5, 4, 0, 1, 2, 3, 111523, 0, 0, 0.2784, 0.0784, 0.3757, 33.541, 0, 0, 29.9792, 0, 29.982, 29.987, 30.0517
39, 7580, 3, 2, 0, 1, 3, 2, 111579, 0, 0, 0.289632, 0.089632, 0.4264, 27.7816, 0, 0, 8.50637, 0, 8.50957, 8.51477, 8.58467
38, 7581, 2, 1, 0, 1, 3, 1, 111621, 0, 0, 0.277728, 0.077728, 0.4256, 26.9867, 0, 0, -4.81562, 0, -4.81232, -4.80632, -4.72782
38, 7582, 2, 1, 0, 1, 3, 1, 111649, 0, 0, 0.277088, 0.077088, 0.4294, 27.5563, 0, 0, -4.99712, 0, -4.99452, -4.99012, -4.91712
38, 7583, 2, 1, 0, 1, 2, 1, 111690, 0, 0, 0.279392, 0.079392, 0.5506, 39.7708, 0, 0, -18.4638, 0, -18.4605, -18.4546, -18.3743
38, 7584, 3, 2, 0, 1, 3, 2, 111704, 0, 0, 0.277792, 0.077792, 0.5965, 29.6054, 0, 0, 8.16647, 0, 8.16977, 8.17557, 8.25067
37, 7585, 2, 1, 0, 1, 3, 1, 111746, 0, 0, 0.281792, 0.081792, 0.4405, 27.4107, 0, 0, -3.12472, 0, -3.12102, -3.11332, -3.04672
38, 7586, 2, 1, 0, 1, 3, 1, 111774, 0, 0, 0.27696, 0.07696, 0.6741, 26.4672, 0, 0, -2.85172, 0, -2.84882, -2.84272, -2.76572
39, 7587, 2, 1, 0, 1, 3, 1, 111802, 0, 0, 0.27632, 0.07632, 0.5087, 25.6193, 0, 0, -3.20652, 0, -3.20332, -3.19752, -3.11952
40, 7588, 1, 0, 0, 1, 2, 0, 111843, 0, 0, 0.277536, 0.077536, 0.3888, 25.0939, 0, 0, -18.5916, 0, -18.589, -18.5842, -18.5161
41, 7589, 2, 1, 0, 1, 1, 1, 111871, 0, 0, 0.283008, 0.083008, 0.4668, 40.5739, 0, 0, -20.6794, 0, -20.6761, -20.6682, -20.5741
42, 7590, 4, 3, 0, 1, 3, 3, 111871, 0, 0, 0.284064, 0.084064, 0.3334, 32.9079, 0, 0, 20.5613, 0, 20.5639, 20.5686, 20.6382
43, 7591, 3, 2, 0, 1, 3, 2, 111927, 0, 0, 0.279136, 0.079136, 0.4358, 38.2589, 0, 0, -1.64033, 0, -1.63763, -1.63233, -1.56133
44, 7592, 2, 1, 0, 1, 0, 1, 112010, 24.7019, 96.8345, 121.815, 0.078528, 0.5034, 1.1955, 249.943, 62.3704, -45.8203, 81.2274, 81.2524, 81.2722, 90.9475
44, 7593, 10, 9, 0, 1, 1, 3, 112025, 19.6795, 3.2728, 23.2298, 0.077504, 0.7171, 29.1987, 28.1951, 77.8204, 78.5524, 89.1169, 89.1449, 89.2022, 99.5409
43, 7594, 6, 5, 0, 1, 3, 3, 112136, 27.7479, 3.14227, 31.1874, 0.097216, 0.559, 29.9852, 23.8563, -8.75346, 18.3433, 31.7582, 31.7848, 31.8018, 40.8588
39, 7595, 3, 2, 0, 1, 3, 2, 112219, 12.0258, 3.59232, 15.8956, 0.077568, 0.5573, 14.6306, 22.0254, -43.0574, -11.8386, 3.56897, 3.60307, 3.63117, 14.0187
36, 7596, 2, 1, 0, 1, 3, 1, 112261, 17.4591, 4.48202, 22.2309, 0.089728, 0.508, 14.7754, 25.9687, -27.6598, -12.2909, 3.35028, 3.37788, 3.40068, 10.8065
35, 7597, 3, 2, 0, 1, 3, 2, 112289, 16.1909, 12.8758, 29.3445, 0.07776, 0.4905, 18.4624, 22.4541, -17.7026, -1.75793, 10.1521, 10.1792, 10.1954, 19.5827
34, 7598, 4, 3, 0, 1, 3, 3, 112317, 11.3889, 6.07574, 17.7418, 0.077152, 0.4304, 24.303, 22.0152, -7.65444, 10.7615, 22.1278, 22.1633, 22.1793, 25.2093
32, 7599, 3, 2, 0, 1, 3, 2, 112359, 14.303, 0.4912, 15.0902, 0.096, 0.453, 5.083, 13.9518, -16.9664, 8.41637, 18.6106, 18.6344, 18.6503, 27.3866
31, 7600, 2, 1, 0, 1, 3, 1, 112387, 12.8798, 2.66467, 15.8217, 0.077248, 0.4351, 8.8681, 18.6144, -0.809422, 5.22518, 14.073, 14.0992, 14.1174, 18.1786
29, 7601, 1, 0, 0, 1, 3, 0, 112428, 12.199, 0.516064, 12.9929, 0.07776, 0.5595, 0.9374, 12.0576, -24.4372, -14.0664, -2.57401, -2.55071, -2.53381, 4.48959
29, 7602, 2, 1, 0, 1, 3, 1, 112442, 11.4225, 4.2081, 15.9086, 0.078048, 0.4591, 7.6044, 18.1757, -9.83552, -7.78062, 2.78098, 2.80608, 2.82518, 8.41368
28, 7603, 2, 1, 0, 1, 3, 1, 112470, 13.1338, 0.507936, 13.92, 0.078272, 0.5116, 11.9626, 15.6072, -20.0085, -11.2298, -2.44952, -2.42092, -2.39922, 3.24658
27, 7604, 2, 1, 0, 1, 3, 1, 112498, 10.9964, 3.25709, 14.5317, 0.07824, 0.4397, 10.4992, 14.1266, -24.9398, -11.9707, -2.36352, -2.33812, -2.32102, 3.32658
28, 7605, 2, 1, 0, 1, 3, 1, 112526, 11.2987, 1.98611, 13.5618, 0.077024, 0.3899, 12.6121, 14.1938, -25.6101, -13.4439, -4.11402, -4.08982, -4.07032, 1.61778
27, 7606, 2, 1, 0, 1, 3, 1, 112554, 11.4984, 3.25165, 15.0281, 0.077984, 0.4134, 14.7726, 14.7442, -26.4681, -12.9867, -5.22782, -5.20552, -5.15962, -0.00152222
27, 7607, 2, 1, 0, 1, 3, 1, 112581, 10.6576, 0.508736, 11.4439, 0.077568, 0.4849, 13.8008, 12.4138, -28.4087, -12.5335, -4.93372, -4.88692, -4.87112, 0.726578
28, 7608, 2, 1, 0, 1, 3, 1, 112609, 10.6849, 4.31146, 15.2734, 0.077088, 0.581, 15.6719, 12.9046, -27.4594, -12.6527, -5.46022, -5.43712, -5.42222, -1.00842
28, 7609, 2, 1, 0, 1, 3, 1, 112637, 9.99542, 0.500608, 10.7733, 0.077248, 0.5784, 0.4983, 10.9606, -29.5255, -12.3866, 3.35898, 3.39918, 3.43088, 13.2786
28, 7610, 2, 1, 0, 1, 3, 1, 112679, 16.0553, 5.68579, 22.018, 0.07696, 0.596, 21.5663, 25.7798, -28.4071, -27.2823, -12.5471, -12.5062, -12.4886, -4.73022
27, 7611, 2, 1, 0, 1, 3, 1, 112707, 12.8339, 0.648992, 13.7606, 0.077696, 0.4726, 13.8998, 21.6439, -33.4722, -10.2346, -2.86202, -2.83922, -2.82352, 2.72338
28, 7612, 2, 1, 0, 1, 3, 1, 112721, 10.5393, 3.42378, 14.2414, 0.078272, 0.3698, 10.8314, 12.7073, -11.4761, 3.29948, 10.2197, 10.2724, 10.2894, 14.9462
28, 7613, 2, 1, 0, 1, 3, 1, 112749, 10.3466, 0.555328, 11.1794, 0.077504, 0.7617, 9.2998, 11.1005, -13.4339, -1.57322, 6.10018, 6.13738, 6.15478, 11.6314
28, 7614, 2, 1, 0, 1, 3, 1, 112776, 12.2412, 2.25942, 14.7781, 0.077472, 0.4258, 13.8717, 12.9415, -16.4667, -5.98902, 1.13428, 1.19548, 1.21058, 5.51908
28, 7615, 2, 1, 0, 1, 3, 1, 112804, 12.0472, 0.600576, 12.9258, 0.077984, 0.4811, 13.9651, 11.1528, -22.6806, -7.91322, -0.398622, -0.347722, -0.332122, 4.90598
29, 7616, 2, 1, 0, 1, 3, 1, 112832, 12.0483, 2.31395, 14.6404, 0.078144, 0.4767, 14.0556, 12.5389, -23.2056, -8.28992, -1.41422, -1.39152, -1.37072, 2.64148
29, 7617, 2, 1, 0, 1, 3, 1, 112860, 12.1846, 0.531616, 12.9939, 0.077696, 0.5232, 11.6025, 10.55, -25.5715, -10.4412, -0.945122, -0.864322, -0.848622, 5.14508
28, 7618, 2, 1, 0, 1, 3, 1, 112888, 12.1461, 2.50291, 14.9264, 0.077408, 0.5325, 13.2034, 15.2841, -22.9945, -10.4374, -1.83082, -1.80602, -1.78802, 3.34138
